300	97.964	99.83	-3831.52	840	2.81427e+06	1.11807e+07
325	97.8468	99.83	-3872.08	840	2.99623e+06	1.11807e+07
350	98.145	99.83	-3212.4	840	2.54945e+06	1.11807e+07
375	97.7902	99.83	-3911.44	840	3.16291e+06	1.11807e+07
400	97.6488	99.83	-4399.12	840	3.80355e+06	1.11807e+07
425	97.8112	99.83	-3913.12	840	3.531e+06	1.11807e+07
450	97.9894	99.83	-3370.48	840	3.19982e+06	1.11807e+07
475	97.958	99.83	-3497.84	840	3.38923e+06	1.11807e+07
500	98.0712	99.83	-3282.88	840	3.19083e+06	1.11807e+07

Run #5
50	97.9274	99.82	-4613.36	804	2.60065e+06	1.02227e+07
75	97.9138	99.82	-4140.32	804	2.87551e+06	1.02227e+07
100	97.6994	99.82	-3775.84	804	3.6878e+06	1.02227e+07
125	96.7258	99.82	-4398.64	804	6.02007e+06	1.02227e+07
150	96.695	99.82	-4519.44	804	6.47656e+06	1.02227e+07
175	97.139	99.82	-4230.48	804	4.9229e+06	1.02227e+07
200	96.0152	99.82	-5067.2	804	7.50398e+06	1.02227e+07
225	97.389	99.82	-4572.32	804	4.24299e+06	1.02227e+07
250	97.4118	99.82	-4338.96	804	4.26306e+06	1.02227e+07
275	97.0124	99.82	-3831.28	804	5.7546e+06	1.02227e+07
300	97.6992	99.82	-3463.84	804	3.94142e+06	1.02227e+07
325	96.8968	99.82	-5105.76	804	5.17798e+06	1.02227e+07
350	97.2042	99.82	-4493.44	804	4.55567e+06	1.02227e+07
375	96.7126	99.82	-4734.72	804	6.29329e+06	1.02227e+07
400	96.1242	99.82	-5220.64	804	8.39139e+06	1.02227e+07
425	96.3986	99.82	-4308.08	804	7.17117e+06	1.02227e+07
450	97	99.82	-2594.32	804	6.79706e+06	1.02227e+07
475	97.839	99.82	-2084.96	804	4.6713e+06	1.02227e+07
500	96.8526	99.82	-2924.16	804	6.95374e+06	1.02227e+07

Ended at Sun Oct 23 17:12:55 2016
