275	98.2632	99.45	-6532.96	4800	255903	455522
285	97.9068	99.45	-8820	4800	308867	455522
295	98.1424	99.45	-7396.32	4800	272370	455522
305	98.3128	99.45	-5927.52	4800	246943	455522
315	98.124	99.45	-7372.64	4800	272209	455522
325	98.2368	99.45	-6301.12	4800	255440	455522
335	98.3264	99.45	-5649.92	4800	244010	455522
345	98.3416	99.45	-4014.88	4800	236023	455522
355	98.332	99.45	-4560.64	4800	237976	455522
365	97.94	99.45	-5908.16	4800	639322	455522
375	97.9704	99.45	-6238.72	4800	641737	455522
385	97.5268	99.45	-7987.84	4800	904522	455522
395	97.8312	99.45	-6958.4	4800	666513	455522
405	97.414	99.45	-8219.84	4800	1.0717e+06	455522
415	96.9512	99.45	-11372.2	4800	1.16007e+06	455522
425	97.156	99.45	-10985	4800	1.05883e+06	455522
435	97.6696	99.45	-9148.48	4800	694924	455522
445	97.498	99.45	-8642.56	4800	870096	455522
455	97.0512	99.45	-10188.8	4800	1.13336e+06	455522
465	97.7392	99.45	-7881.92	4800	680709	455522
475	97.1092	99.45	-9807.36	4800	1.29566e+06	455522
485	97.31	99.45	-8023.36	4800	1.12805e+06	455522
495	97.2224	99.45	-8863.84	4800	1.11271e+06	455522
505	97.7096	99.45	-6774.24	4800	879695	455522

Run #2
25	98.4596	99.35	-4306.08	3160	210931	429827
35	98.4616	99.35	-4289.76	3160	211589	429827
45	98.2856	99.35	-4980.8	3160	237926	429827
55	98.55	99.35	-3400.64	3160	194605	429827
65	98.5524	99.35	-3253.28	3160	197959	429827
75	98.4976	99.35	-3771.04	3160	206664	429827
85	98.4912	99.35	-3245.12	3160	203659	429827
95	98.5544	99.35	-2644.48	3160	194312	429827
105	98.5328	99.35	-2944	3160	197315	429827
115	98.6716	99.35	-1610.56	3160	180098	429827
125	98.7448	99.35	-1095.36	3160	166406	429827
135	98.5412	99.35	-2637.6	3160	199285	429827
145	98.6836	99.35	-1312.32	3160	175389	429827
155	98.7112	99.35	-675.36	3160	173422	429827
165	98.6948	99.35	-1750.24	3160	176004	429827
175	98.5624	99.35	-2272.16	3160	192007	429827
185	98.5736	99.35	-2250.4	3160	193323	429827
195	98.5688	99.35	-2560	3160	193890	429827
205	98.6344	99.35	-2083.36	3160	183281	429827
215	98.7948	99.35	-602.24	3160	158348	429827
225	98.5896	99.35	-2089.76	3160	188126	429827
235	98.6604	99.35	-1328.48	3160	175595	429827
245	98.532	99.35	-2547.68	3160	196637	429827
255	98.6024	99.35	-2080.8	3160	186096	429827
265	98.7256	99.35	-1336	3160	170636	429827
275	98.734	99.35	-1284.96	3160	170053	429827
285	98.7652	99.35	-696.64	3160	163379	429827
295	98.7256	99.35	-460.32	3160	168581	429827
305	98.7428	99.35	-565.6	3160	168183	429827
315	98.914	99.35	1439.2	3160	143667	429827
325	98.82	99.35	313.6	3160	158058	429827
335	98.618	99.35	-193.76	3160	189321	429827
345	98.6044	99.35	-1292.32	3160	192131	429827
355	98.5768	99.35	-1227.68	3160	195585	429827
365	98.6172	99.35	-838.88	3160	189973	429827
375	98.8008	99.35	-521.6	3160	159556	429827
385	98.7784	99.35	313.28	3160	165220	429827
395	98.7564	99.35	-118.88	3160	169308	429827
405	98.6576	99.35	-455.68	3160	185107	429827
415	98.6784	99.35	-2074.24	3160	182743	429827
425	98.6188	99.35	-1771.68	3160	191609	429827
435	98.8132	99.35	208	3160	162516	429827
445	98.7988	99.35	310.24	3160	163894	429827
455	98.7796	99.35	974.56	3160	165895	429827
465	98.8104	99.35	938.72	3160	159145	429827
475	98.9364	99.35	2296.64	3160	140489	429827
485	98.822	99.35	1700.8	3160	157410	429827
495	98.9844	99.35	3088.8	3160	133644	429827
505	98.878	99.35	2449.6	3160	147305	429827

Run #3
25	98.6076	99.34	-2750.88	3784	187844	447785
35	98.3232	99.34	-4105.92	3784	227974	447785
45	98.352	99.34	-3859.52	3784	223197	447785
55	98.2356	99.34	-3720.8	3784	236140	447785
65	98.2676	99.34	-4291.2	3784	230849	447785
75	98.0808	99.34	-5732.64	3784	262399	447785
85	98.2424	99.34	-4785.12	3784	241573	447785
95	98.2244	99.34	-4814.24	3784	241833	447785
105	98.0432	99.34	-6322.24	3784	270325	447785
115	98.0776	99.34	-5338.24	3784	264342	447785
125	98.2596	99.34	-3452.32	3784	235373	447785
135	98.178	99.34	-3660.32	3784	244734	447785
145	98.0604	99.34	-3686.72	3784	259067	447785
155	98.1484	99.34	-4081.28	3784	247573	447785
165	97.9536	99.34	-3281.76	3784	278022	447785
175	97.986	99.34	-3821.12	3784	275179	447785
185	98.1416	99.34	-1844.48	3784	252531	447785
195	97.988	99.34	-1550.08	3784	274751	447785
205	98.158	99.34	1007.84	3784	244712	447785
215	97.9444	99.34	827.36	3784	277075	447785
225	97.9104	99.34	1550.88	3784	277306	447785
235	98.0292	99.34	-237.92	3784	267080	447785
245	98.058	99.34	1076.96	3784	261489	447785
255	98.0152	99.34	-8.16	3784	271672	447785
265	98.0076	99.34	3664.96	3784	280350	447785
275	97.9764	99.34	1241.12	3784	285524	447785
285	98.0984	99.34	1575.68	3784	262021	447785
295	98.1344	99.34	3950.24	3784	267903	447785
305	98.356	99.34	3347.2	3784	234277	447785
315	97.7972	99.34	2809.44	3784	322496	447785
325	97.968	99.34	4343.2	3784	295963	447785
335	98.002	99.34	4856.96	3784	291664	447785
345	98.0956	99.34	4319.52	3784	279016	447785
355	98.2256	99.34	4554.56	3784	259391	447785
365	98.2848	99.34	584.8	3784	243927	447785
375	98.3644	99.34	947.68	3784	233055	447785
385	98.3408	99.34	793.6	3784	234811	447785
395	98.2464	99.34	45.28	3784	247157	447785
405	98.1016	99.34	1067.52	3784	270288	447785
415	98.0412	99.34	-798.56	3784	278708	447785
425	98.0392	99.34	-2008	3784	285491	447785
435	97.8508	99.34	-1803.04	3784	313212	447785
445	97.7908	99.34	95.68	3784	324061	447785
455	97.8156	99.34	-713.12	3784	321424	447785
465	97.7828	99.34	2169.12	3784	325812	447785
475	97.6336	99.34	1968	3784	348999	447785
485	97.9888	99.34	1680.16	3784	295339	447785
495	97.4672	99.34	3207.68	3784	539667	447785
505	97.6844	99.34	2978.56	3784	346781	447785

Run #4
25	98.4892	99.43	-3780.96	4252	205547	506711
35	98.4996	99.43	-3624.48	4252	203040	506711
45	98.4448	99.43	-4135.52	4252	210996	506711
55	98.576	99.43	-3165.12	4252	192716	506711
65	98.6696	99.43	-2507.04	4252	178183	506711
75	98.5604	99.43	-3049.12	4252	191849	506711
85	98.5248	99.43	-3569.28	4252	198045	506711
95	98.5036	99.43	-3520	4252	202533	506711
105	98.3748	99.43	-4415.36	4252	216562	506711
115	98.322	99.43	-4574.08	4252	225659	506711
125	98.1604	99.43	-5974.08	4252	248574	506711
135	98.1204	99.43	-5941.12	4252	251938	506711
145	98.1444	99.43	-5209.6	4252	248037	506711
155	98.0836	99.43	-6092.8	4252	259987	506711
165	98.0684	99.43	-6127.68	4252	256091	506711
175	98.1324	99.43	-5547.52	4252	246885	506711
185	98.1976	99.43	-5182.24	4252	238082	506711
195	97.9048	99.43	-7285.12	4252	281135	506711
205	98.076	99.43	-6286.56	4252	258512	506711
215	97.9108	99.43	-7414.56	4252	285664	506711
225	97.9312	99.43	-7247.68	4252	279040	506711
235	98.0368	99.43	-6894.88	4252	269578	506711
245	98.0504	99.43	-6585.6	4252	269505	506711
255	98.04	99.43	-6938.56	4252	273725	506711
265	97.9912	99.43	-6610.56	4252	280702	506711
275	97.956	99.43	-7217.76	4252	286571	506711
285	98.2172	99.43	-4688.64	4252	246395	506711
295	98.1684	99.43	-4841.28	4252	254047	506711
305	98.3504	99.43	-3828	4252	224213	506711
315	98.296	99.43	-4178.56	4252	234854	506711
325	98.1372	99.43	-5127.52	4252	254666	506711
335	98.0308	99.43	-5770.24	4252	273769	506711
345	98.2496	99.43	-4118.4	4252	238652	506711
355	98.1872	99.43	-4735.36	4252	249300	506711
365	98.0844	99.43	-5170.24	4252	266170	506711
375	98.0388	99.43	-5648.96	4252	271100	506711
385	98.1924	99.43	-4168.48	4252	247027	506711
395	98.1876	99.43	-3791.2	4252	250445	506711
405	98.3052	99.43	-3581.28	4252	234221	506711
415	98.3528	99.43	-3480.64	4252	226679	506711
425	98.2936	99.43	-3804.8	4252	231707	506711
435	98.452	99.43	-3632.64	4252	211469	506711
445	98.5352	99.43	-2746.08	4252	197540	506711
455	98.4284	99.43	-2951.84	4252	215905	506711
465	98.326	99.43	-3741.76	4252	230260	506711
475	98.44	99.43	-2547.36	4252	209400	506711
485	98.2716	99.43	-3649.28	4252	233595	506711
495	98.3476	99.43	-2997.28	4252	219918	506711
505	98.3864	99.43	-3061.6	4252	218438	506711

Run #5
25	98.2104	99.31	-6050.88	1720	243808	473206
35	98.084	99.31	-6813.6	1720	263488	473206
45	98.0472	99.31	-6890.72	1720	267043	473206
55	98.162	99.31	-6096.64	1720	250880	473206
65	98.4112	99.31	-3805.92	1720	213647	473206
75	97.9768	99.31	-6843.2	1720	278002	473206
85	98.1692	99.31	-4855.84	1720	252550	473206
95	98.1116	99.31	-4981.6	1720	263112	473206
105	98.1588	99.31	-5121.28	1720	255873	473206
115	98.358	99.31	-3802.24	1720	228279	473206
125	98.416	99.31	-4309.28	1720	223830	473206
135	98.3612	99.31	-4951.2	1720	232974	473206
145	98.3612	99.31	-4821.28	1720	231440	473206
155	98.47	99.31	-4120.96	1720	213044	473206
165	98.5812	99.31	-3103.36	1720	196039	473206
175	98.394	99.31	-4672.96	1720	225162	473206
185	98.6104	99.31	-2821.12	1720	193511	473206
195	98.6764	99.31	-1739.52	1720	181738	473206
205	98.5744	99.31	-3249.76	1720	199289	473206
215	98.3588	99.31	-5255.84	1720	229013	473206
225	98.1784	99.31	-6539.04	1720	258841	473206
235	98.2764	99.31	-5849.28	1720	246382	473206
245	98.366	99.31	-5270.88	1720	231857	473206
255	98.484	99.31	-4522.08	1720	212202	473206
265	98.5524	99.31	-3998.08	1720	202072	473206
275	98.4892	99.31	-4380	1720	213081	473206
285	98.4408	99.31	-5080.8	1720	219252	473206
295	98.4304	99.31	-4794.72	1720	221150	473206
305	98.424	99.31	-4392.16	1720	221244	473206
315	98.5188	99.31	-3611.52	1720	207986	473206
325	98.4448	99.31	-4614.72	1720	218728	473206
335	98.4128	99.31	-4921.92	1720	222660	473206
345	98.3892	99.31	-4984.8	1720	225337	473206
355	98.3084	99.31	-5531.04	1720	236096	473206
365	98.2184	99.31	-5907.04	1720	249534	473206
375	98.2508	99.31	-5196.96	1720	243754	473206
385	98.3432	99.31	-4233.44	1720	228030	473206
395	98.2772	99.31	-4925.44	1720	235849	473206
405	98.2088	99.31	-5224.32	1720	248585	473206
415	98.1368	99.31	-5722.56	1720	258430	473206
425	98.198	99.31	-6011.2	1720	249223	473206
435	98.1356	99.31	-6158.4	1720	258278	473206
445	98.0192	99.31	-6472.32	1720	271044	473206
455	98.1272	99.31	-6527.2	1720	257996	473206
465	98.0896	99.31	-6956.32	1720	264031	473206
475	98.064	99.31	-6868.16	1720	267289	473206
485	98.0868	99.31	-6489.6	1720	263486	473206
495	97.9464	99.31	-7475.2	1720	288317	473206
505	98.0588	99.31	-6996.96	1720	272069	473206

